idCountry,Fecha,Hora,Distancia,Estado,Latitud,Longitud,Magnitud,Profundidad
3,2017-04-14,05:13:56,2 km al NOROESTE de SALINA CRUZ, OAX,16.1888,-95.2095,4.0,52.0
3,2017-04-14,14:31:05,70 km al SUR de JALTIPAN DE MORELOS, VER,17.3432,-94.5945,4.1,138.9
3,2017-04-15,03:54:36,30 km al SUROESTE de MATIAS ROMERO, OAX,16.7748,-95.3025,4.1,99.3
3,2017-04-15,04:21:00,77 km al SUROESTE de HUIXTLA, CHIS,14.6567,-92.9853,4.2,93.4
3,2017-04-15,12:50:55,17 km al SUROESTE de TECPAN, GRO,17.1515,-100.777,4.2,4.0
3,2017-04-15,22:48:50,67 km al SURESTE de NUEVA ITALIA, MICH,18.5423,-101.71,4.4,62.2
3,2017-04-16,03:24:32,13 km al NOROESTE de RIO GRANDE, OAX,16.087,-97.5302,4.0,16.9
3,2017-04-16,04:10:55,34 km al SURESTE de SALINA CRUZ, OAX,16.0792,-94.8985,4.1,64.2
3,2017-04-16,13:36:16,80 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.9288,-98.6672,4.0,3.2
3,2017-04-16,21:23:15,15 km al SURESTE de ACAPULCO, GRO,16.7427,-99.8415,4.1,19.8
3,2017-04-16,22:06:44,102 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.8748,-98.8788,4.1,16.1
3,2017-04-16,23:40:35,86 km al SUROESTE de PUERTO ESCONDIDO, OAX,15.111,-97.2772,4.1,14.0
3,2017-04-17,01:51:19,34 km al SUR de JALTIPAN DE MORELOS, VER,17.6673,-94.6383,4.0,155.5
3,2017-04-17,10:22:00,43 km al SUR de CD HIDALGO, CHIS,14.2912,-92.2175,4.2,85.3
3,2017-04-17,14:36:24,73 km al SUROESTE de TONALA, CHIS,15.5952,-94.2135,4.0,48.9
3,2017-04-17,22:51:08,50 km al NORESTE de MATIAS ROMERO, OAX,17.0305,-94.5985,4.0,134.2
3,2017-04-18,00:59:11,46 km al NORESTE de UNION HIDALGO, OAX,16.8138,-94.584,4.1,118.3
3,2017-04-18,08:50:54,156 km al SUROESTE de CD HIDALGO, CHIS,13.6137,-93.1068,4.1,10.0
3,2017-04-18,14:41:22,83 km al SUROESTE de TAPACHULA, CHIS,14.5187,-92.9243,4.0,48.2
3,2017-04-18,15:06:35,38 km al SURESTE de PETATLAN, GRO,17.2323,-101.1,4.3,8.1
3,2017-04-18,16:04:49,19 km al NOROESTE de PINOTEPA NACIONAL, OAX,16.4187,-98.21,4.0,18.0
3,2017-04-19,02:12:06,26 km al SUR de COYUCA DE BENITEZ, GRO,16.7795,-100.138,4.3,9.3
3,2017-04-19,03:23:27,28 km al NORESTE de PUERTO ESCONDIDO, OAX,15.9573,-96.8262,4.1,39.3
3,2017-04-19,05:56:02,21 km al SUR de PETATLAN, GRO,17.3502,-101.3,4.0,11.0
3,2017-04-19,17:53:17,9 km al NOROESTE de CINTALAPA, CHIS,16.7727,-93.757,4.0,168.8
3,2017-04-19,18:18:43,18 km al SUR de COYUCA DE BENITEZ, GRO,16.8453,-100.116,4.2,12.5
3,2017-04-19,20:43:15,55 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.191,-98.5398,4.2,17.4
3,2017-04-19,21:01:25,20 km al SUR de COYUCA DE BENITEZ, GRO,16.8337,-100.121,4.0,11.6
3,2017-04-20,00:06:11,56 km al NORESTE de MATIAS ROMERO, OAX,17.2913,-94.7413,4.3,132.2
3,2017-04-20,04:00:16,52 km al SUROESTE de PIJIJIAPAN, CHIS,15.4017,-93.5963,4.0,79.7
3,2017-04-20,08:14:42,71 km al SUR de CD HIDALGO, CHIS,14.0397,-92.2082,4.1,85.6
3,2017-04-20,16:13:34,59 km al SUROESTE de ZIHUATANEJO, GRO,17.2798,-101.957,4.6,15.9
3,2017-04-20,17:20:37,95 km al SURESTE de S PEDRO POCHUTLA, OAX,14.9165,-96.236,4.2,15.8
3,2017-04-20,23:49:59,26 km al SUROESTE de S PEDRO POCHUTLA, OAX,15.5147,-96.5352,4.0,8.0
3,2017-04-21,02:11:44,31 km al OESTE de PIJIJIAPAN, CHIS,15.6847,-93.4985,4.0,87.8
3,2017-04-22,03:51:58,54 km al NORESTE de PETATLAN, GRO,17.966,-101.03,4.4,61.2
3,2017-04-22,08:08:51,59 km al SUROESTE de DELICIAS, CHIH,27.7363,-105.778,4.1,5.9
3,2017-04-22,16:24:46,54 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.9413,-98.3337,4.1,5.0
3,2017-04-22,17:40:34,38 km al SUROESTE de PIJIJIAPAN, CHIS,15.5373,-93.5298,4.3,82.6
3,2017-04-22,23:18:53,32 km al NOROESTE de FRONTERA COMALAPA, CHIS,15.7957,-92.402,4.0,180.9
3,2017-04-22,23:23:13,9 km al SUR de PINOTEPA NACIONAL, OAX,16.259,-98.0362,4.4,6.8
3,2017-04-23,01:10:59,158 km al SUROESTE de MAPASTEPEC, CHIS,14.1872,-93.5952,4.1,15.9
3,2017-04-23,04:05:31,43 km al SUROESTE de TONALA, CHIS,15.7152,-93.8665,4.2,75.9
3,2017-04-23,15:42:52,131 km al SUROESTE de CD HIDALGO, CHIS,14.0348,-93.1733,4.0,16.2
3,2017-04-23,18:19:36,115 km al NORESTE de GUERRERO NEGRO, BCS,28.773,-113.321,4.2,14.6
3,2017-04-23,19:15:50,80 km al NORESTE de LORETO, BCS,26.6428,-110.957,4.1,13.8
3,2017-04-24,02:02:55,58 km al SUROESTE de COYUCA DE BENITEZ, GRO,16.6368,-100.476,4.2,11.1
3,2017-04-24,14:58:48,116 km al SUROESTE de CD LAZARO CARDENAS, MICH,17.0548,-102.774,4.0,16.1
3,2017-04-25,13:39:25,22 km al OESTE de PINOTEPA NACIONAL, OAX,16.3332,-98.2573,4.2,13.1
3,2017-04-26,04:01:45,27 km al OESTE de HUIXTLA, CHIS,15.139,-92.7212,4.2,105.5
3,2017-04-26,07:48:00,113 km al SUROESTE de V HIDALGO(EL NUEVO), NAY,21.4297,-106.274,4.3,2.6
3,2017-04-26,09:48:20,8 km al SURESTE de PINOTEPA NACIONAL, OAX,16.2758,-98.0122,4.0,25.1
3,2017-04-26,22:16:45,91 km al SURESTE de SALINA CRUZ, OAX,15.6708,-94.5283,4.0,25.0
3,2017-04-27,06:44:14,15 km al SUROESTE de FRONTERA COMALAPA, CHIS,15.5323,-92.2045,4.0,197.2
3,2017-04-27,13:21:22,46 km al NORTE de MATIAS ROMERO, OAX,17.2898,-95.0588,4.0,120.4
3,2017-04-27,17:18:57,151 km al SUROESTE de TONALA, CHIS,14.8378,-94.3213,4.0,11.2
3,2017-04-27,20:59:53,26 km al NOROESTE de LA MIRA, MICH,18.2193,-102.478,4.0,65.6
3,2017-04-28,01:17:46,35 km al OESTE de CIHUATLAN, JAL,19.2055,-104.892,4.2,35.8
3,2017-04-28,02:08:45,64 km al NOROESTE de CINTALAPA, CHIS,17.0888,-94.166,4.0,152.3
3,2017-04-28,10:56:00,85 km al SUR de CD HIDALGO, CHIS,13.9138,-92.068,4.4,52.3
3,2017-04-28,15:11:43,32 km al NORESTE de MATIAS ROMERO, OAX,17.1505,-94.9455,4.0,118.9
3,2017-04-28,23:21:28,19 km al OESTE de RIO GRANDE, OAX,15.9658,-97.6088,4.1,16.8
3,2017-04-29,01:21:26,41 km al NOROESTE de SAN MARCOS, GRO,17.1092,-99.5968,4.1,47.7
3,2017-04-29,02:42:46,159 km al SUROESTE de PIJIJIAPAN, CHIS,14.4853,-94.0232,4.1,25.0
3,2017-04-29,03:13:05,37 km al SUROESTE de HUIXTLA, CHIS,14.8282,-92.5997,4.1,86.4
3,2017-04-29,07:41:19,34 km al NOROESTE de COQUIMATLAN, COL,19.2997,-104.116,4.3,10.9
3,2017-04-29,08:10:46,67 km al SUR de S PEDRO POCHUTLA, OAX,15.14,-96.4778,4.3,13.7
3,2017-04-29,10:39:50,9 km al SUROESTE de SAN MARCOS, GRO,16.758,-99.468,4.0,5.9
3,2017-04-29,19:24:33,51 km al NOROESTE de CINTALAPA, CHIS,16.8673,-94.1677,4.0,136.2
3,2017-04-30,01:24:32,8 km al SUROESTE de RIO GRANDE, OAX,15.9585,-97.4872,4.0,28.6
3,2017-04-30,04:58:48,69 km al SUROESTE de CIHUATLAN, JAL,18.8997,-105.109,4.0,2.8
3,2017-04-30,17:28:08,20 km al SUROESTE de COYUCA DE BENITEZ, GRO,16.9193,-100.257,4.1,30.2
3,2017-04-30,21:46:18,95 km al SUROESTE de OMETEPEC, GRO,15.9285,-98.8383,4.0,17.6
3,2017-05-01,00:49:29,61 km al OESTE de PUERTO PEÑASCO, SON,31.2423,-114.173,4.0,10.0
3,2017-05-01,01:02:56,143 km al OESTE de CIHUATLAN, JAL,19.2305,-105.928,4.0,12.9
3,2017-05-01,02:35:04,18 km al SUROESTE de CRUCECITA, OAX,15.6227,-96.2083,4.1,10.0
3,2017-05-01,21:23:34,60 km al NORESTE de MATIAS ROMERO, OAX,17.1432,-94.5577,4.1,124.5
3,2017-05-01,22:15:03,8 km al SUROESTE de MATIAS ROMERO, OAX,16.8482,-95.1077,4.1,107.4
3,2017-05-01,23:35:55,29 km al SUROESTE de HUIXTLA, CHIS,14.9397,-92.6348,4.3,105.7
3,2017-05-02,09:50:23,32 km al SUROESTE de MAPASTEPEC, CHIS,15.2423,-93.1115,4.0,95.7
3,2017-05-02,13:27:21,17 km al SUR de COYUCA DE BENITEZ, GRO,16.8577,-100.079,4.0,9.9
3,2017-05-02,14:03:44,30 km al SUROESTE de ARRIAGA , CHIS,16.0977,-94.1362,4.1,96.4
3,2017-05-02,15:47:38,73 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.0248,-98.6567,4.2,16.1
3,2017-05-02,22:28:21,28 km al SURESTE de PETATLAN, GRO,17.299,-101.187,4.0,17.1
3,2017-05-02,23:16:26,96 km al OESTE de AHOME, SIN,25.7203,-110.103,4.4,5.0
3,2017-05-03,00:36:07,14 km al SUROESTE de OMETEPEC, GRO,16.5683,-98.4602,4.5,8.7
3,2017-05-03,03:44:16,19 km al NORESTE de PUERTO ESCONDIDO, OAX,15.962,-96.9272,4.1,11.7
3,2017-05-03,18:48:37,36 km al OESTE de HUIXTLA, CHIS,15.0887,-92.7962,4.5,95.5
3,2017-05-03,19:59:04,44 km al SUR de COALCOMAN, MICH,18.3788,-103.153,4.0,60.7
3,2017-05-04,00:28:42,78 km al SUROESTE de LAS CHOAPAS, VER,17.2743,-94.4165,4.0,142.4
3,2017-05-04,01:36:08,145 km al SURESTE de SALINA CRUZ, OAX,14.9903,-94.6397,4.0,15.0
3,2017-05-04,05:59:50,29 km al NORTE de MATIAS ROMERO, OAX,17.1315,-94.978,4.0,117.7
3,2017-05-04,13:25:21,96 km al SUR de CD LAZARO CARDENAS, MICH,17.1032,-102.377,4.1,5.0
3,2017-05-04,14:25:49,81 km al SUR de CRUCECITA, OAX,15.0415,-96.1855,4.3,15.7
3,2017-05-05,09:02:43,43 km al SUROESTE de CHIAUTLA DE TAPIA, PUE,17.9943,-98.8595,4.0,52.5
3,2017-05-05,15:18:45,29 km al NOROESTE de SAN MARCOS, GRO,17.0253,-99.53,4.0,36.3
3,2017-05-05,16:27:09,50 km al ESTE de MATIAS ROMERO, OAX,16.9373,-94.5803,4.1,113.7
3,2017-05-05,17:01:04,14 km al ESTE de PINOTEPA NACIONAL, OAX,16.3262,-97.925,4.0,16.1
3,2017-05-06,00:13:53,188 km al SUROESTE de CIHUATLAN, JAL,18.5918,-106.21,4.0,16.3
3,2017-05-06,15:44:20,55 km al SURESTE de UNION HIDALGO, OAX,15.9948,-94.6927,4.6,72.4
3,2017-05-06,21:15:01,63 km al OESTE de HUETAMO, MICH,18.5042,-101.482,4.1,72.8
3,2017-05-07,00:56:24,61 km al SUROESTE de MAPASTEPEC, CHIS,14.9372,-93.1265,4.0,63.5
3,2017-05-07,03:08:21,124 km al SUROESTE de TONALA, CHIS,15.1477,-94.395,4.0,16.0
3,2017-05-07,11:45:43,73 km al SUR de SAN MARCOS, GRO,16.16,-99.2152,4.1,16.4
3,2017-05-07,14:12:03,72 km al SUROESTE de PIJIJIAPAN, CHIS,15.3597,-93.7868,4.0,67.6
3,2017-05-07,14:50:10,21 km al NORESTE de CD IXTEPEC, OAX,16.677,-94.9377,4.1,96.9
3,2017-05-07,15:36:38,33 km al SUROESTE de TELOLOAPAN, GRO,18.1142,-100.032,4.1,56.6
3,2017-05-07,21:49:58,77 km al SUROESTE de TONALA, CHIS,15.5763,-94.2425,4.3,61.0
3,2017-05-07,22:21:33,15 km al NORTE de PETATLAN, GRO,17.6757,-101.272,4.1,47.7
3,2017-05-07,22:35:51,66 km al SUR de SALINA CRUZ, OAX,15.605,-95.3457,4.1,18.1
3,2017-05-08,09:49:02,47 km al SURESTE de UNION HIDALGO, OAX,16.304,-94.4293,4.0,99.3
3,2017-05-08,18:02:56,4 km al NOROESTE de MATIAS ROMERO, OAX,16.8953,-95.0762,4.0,97.0
3,2017-05-08,19:02:35,90 km al SUROESTE de TECPAN, GRO,16.7147,-101.291,4.2,23.6
3,2017-05-08,23:12:25,34 km al SUROESTE de CRUCECITA, OAX,15.4758,-96.2382,4.1,16.7
3,2017-05-09,01:28:43,36 km al SUROESTE de TONALA, CHIS,15.9367,-94.0587,4.0,88.7
3,2017-05-09,02:58:10,32 km al SURESTE de PETATLAN, GRO,17.4588,-100.984,4.1,11.5
3,2017-05-09,08:49:55,45 km al NOROESTE de ZUMPANGO DEL RIO, GRO,17.9413,-99.8302,4.1,56.7
3,2017-05-09,10:25:27,17 km al SUROESTE de TECPAN, GRO,17.1143,-100.747,4.2,2.0
3,2017-05-09,13:54:22,44 km al SURESTE de SAYULA DE ALEMAN, VER,17.5577,-94.7147,4.0,135.4
3,2017-05-09,14:53:55,43 km al NOROESTE de MATIAS ROMERO, OAX,17.1903,-95.2727,4.0,115.6
3,2017-05-09,19:35:41,143 km al SUROESTE de MAPASTEPEC, CHIS,14.4473,-93.7442,4.1,10.0
3,2017-05-09,22:22:39,20 km al SUR de UNION HIDALGO, OAX,16.295,-94.8688,4.4,79.2
3,2017-05-10,03:05:42,184 km al SUROESTE de TONALA, CHIS,14.6178,-94.5558,4.1,10.0
3,2017-05-10,08:08:13,45 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.2018,-98.4473,4.1,9.0
3,2017-05-10,13:45:09,5 km al SUROESTE de VILLAHERMOSA, TAB,17.9678,-92.9733,4.0,72.5
3,2017-05-10,14:52:49,180 km al SUROESTE de TONALA, CHIS,14.66,-94.5632,4.2,16.7
3,2017-05-10,16:07:04,80 km al SUROESTE de COALCOMAN, MICH,18.0877,-103.377,4.0,5.0
3,2017-05-10,23:14:30,179 km al SUROESTE de TONALA, CHIS,14.6535,-94.5393,4.4,15.0
3,2017-05-10,23:57:47,67 km al NOROESTE de MATIAS ROMERO, OAX,17.2293,-95.5543,4.1,104.5
3,2017-05-11,02:39:31,107 km al SUROESTE de RIO GRANDE, OAX,15.1877,-97.9593,4.0,16.3
3,2017-05-11,06:24:06,97 km al SURESTE de SALINA CRUZ, OAX,15.413,-94.7602,4.1,20.0
3,2017-05-11,09:47:06,51 km al SURESTE de SAN MARCOS, GRO,16.4183,-99.1148,4.3,13.0
3,2017-05-11,10:13:24,37 km al NOROESTE de ZIHUATANEJO, GRO,17.8335,-101.836,4.0,40.5
3,2017-05-11,10:48:32,29 km al NOROESTE de MATIAS ROMERO, OAX,17.0248,-95.2685,4.0,102.8
3,2017-05-11,17:22:12,35 km al OESTE de CIHUATLAN, JAL,19.1628,-104.888,4.0,5.0
3,2017-05-12,03:59:29,160 km al OESTE de CIHUATLAN, JAL,18.9258,-106.048,4.0,16.0
3,2017-05-12,04:37:07,9 km al SUR de PETATLAN, GRO,17.4575,-101.259,4.2,40.1
3,2017-05-12,08:14:11,48 km al SURESTE de SAN MARCOS, GRO,16.5035,-99.061,5.0,16.1
3,2017-05-12,11:06:20,72 km al SUROESTE de PINOTEPA NACIONAL, OAX,15.9793,-98.6117,4.0,5.0
3,2017-05-13,00:44:21,30 km al SURESTE de SALINA CRUZ, OAX,15.9507,-95.057,4.2,16.1
3,2017-05-13,02:38:17,39 km al SUROESTE de TAPACHULA, CHIS,14.8002,-92.6018,4.2,82.2
3,2017-05-13,03:21:46,50 km al OESTE de PIJIJIAPAN, CHIS,15.6127,-93.6677,4.0,89.4
3,2017-05-13,06:54:48,34 km al SUROESTE de PIJIJIAPAN, CHIS,15.608,-93.5113,4.1,88.3
3,2017-05-13,07:03:38,41 km al SUROESTE de TAPACHULA, CHIS,14.7097,-92.584,4.4,72.8
3,2017-05-13,08:27:00,47 km al SUR de SAYULA DE ALEMAN, VER,17.4587,-94.8945,4.0,129.3
3,2017-05-13,15:53:36,19 km al NOROESTE de RIO GRANDE, OAX,16.0753,-97.5972,4.3,16.3
3,2017-05-13,15:57:03,10 km al SURESTE de CIHUATLAN, JAL,19.1755,-104.487,4.0,58.3
3,2017-05-13,22:27:47,154 km al SUROESTE de MAPASTEPEC, CHIS,14.4028,-93.8518,4.2,15.0
3,2017-05-13,22:57:47,54 km al SUR de TONALA, CHIS,15.601,-93.7087,4.2,79.1
3,2017-05-14,23:24:17,31 km al NORTE de ARRIAGA , CHIS,16.508,-93.965,4.0,121.4
3,2017-05-15,06:02:43,85 km al SUROESTE de TONALA, CHIS,15.3478,-93.9812,4.1,48.7
3,2017-05-15,09:19:13,62 km al NOROESTE de CINTALAPA, CHIS,16.9568,-94.2338,4.0,132.1
3,2017-05-15,10:56:46,108 km al SUROESTE de TONALA, CHIS,15.3405,-94.4037,4.0,33.8
3,2017-05-15,11:30:31,67 km al SURESTE de CRUCECITA, OAX,15.2195,-95.8732,4.0,16.1
3,2017-05-15,12:23:54,28 km al NORESTE de PETATLAN, GRO,17.7577,-101.146,4.4,30.0
3,2017-05-15,15:15:01,105 km al SUROESTE de CD HIDALGO, CHIS,13.9525,-92.7752,4.0,10.0
3,2017-05-15,15:24:22,139 km al SUROESTE de PIJIJIAPAN, CHIS,14.8118,-94.1437,4.1,16.1
3,2017-05-15,17:42:20,31 km al SUR de PUERTO ESCONDIDO, OAX,15.5958,-96.9933,4.0,5.0
3,2017-05-15,22:17:44,38 km al SUROESTE de SAN MARCOS, GRO,16.4808,-99.5397,4.1,1.3
3,2017-05-16,06:10:47,304 km al SUROESTE de MANZANILLO, COL,16.41,-105.121,4.5,10.0
3,2017-05-16,07:52:03,345 km al SUROESTE de MANZANILLO, COL,16.0778,-105.309,5.0,10.0
3,2017-05-16,13:38:43,18 km al SUROESTE de SAN MARCOS, GRO,16.6742,-99.5067,4.2,13.4
3,2017-05-16,19:38:58,75 km al SUROESTE de MAPASTEPEC, CHIS,14.8202,-93.1668,4.0,35.2
3,2017-05-17,03:30:06,23 km al SUR de CINTALAPA, CHIS,16.4867,-93.7638,4.2,130.6
3,2017-05-17,04:13:27,405 km al SUROESTE de ZIHUATANEJO, GRO,14.3355,-103.177,5.3,10.0
3,2017-05-17,06:49:24,51 km al SUR de MAPASTEPEC, CHIS,14.9867,-92.974,4.2,72.0
3,2017-05-17,11:12:07,69 km al NOROESTE de CINTALAPA, CHIS,16.9852,-94.2993,4.1,134.8
3,2017-05-17,11:23:44,64 km al SUROESTE de MAPASTEPEC, CHIS,14.942,-93.1957,4.0,56.8
3,2017-05-17,22:20:49,185 km al SUROESTE de MANZANILLO, COL,17.6337,-105.242,4.4,17.0
3,2017-05-18,05:24:56,121 km al NORESTE de LA PAZ, BCS,24.6693,-109.26,4.0,12.8
3,2017-05-18,05:42:26,118 km al SUROESTE de GUASAVE, SIN,24.693,-109.121,4.0,14.0
3,2017-05-18,05:49:41,121 km al SUROESTE de G LEYVA SOLANO (BENITO JUAREZ), SIN,24.6828,-109.169,4.3,10.0
3,2017-05-18,06:01:24,125 km al SUROESTE de GUASAVE, SIN,24.629,-109.151,4.1,16.6
3,2017-05-18,06:59:47,120 km al SUROESTE de GUASAVE, SIN,24.6463,-109.076,4.3,10.0
3,2017-05-18,09:58:06,49 km al SUROESTE de MAPASTEPEC, CHIS,15.0305,-93.0693,4.1,80.3
3,2017-05-18,10:18:19,48 km al SUROESTE de MAPASTEPEC, CHIS,15.0422,-93.066,4.2,78.2
3,2017-05-18,13:50:07,105 km al ESTE de LORETO, BCS,25.8292,-110.317,4.2,10.0
3,2017-05-18,14:19:31,205 km al SUROESTE de MANZANILLO, COL,17.4118,-105.227,4.3,15.0
3,2017-05-20,01:02:12,211 km al SUROESTE de MANZANILLO, COL,17.4888,-105.463,5.6,10.0
3,2017-05-20,11:58:42,205 km al SUROESTE de MANZANILLO, COL,17.5507,-105.451,4.7,16.5
3,2017-05-20,12:58:47,64 km al NOROESTE de CINTALAPA, CHIS,17.0312,-94.2065,5.7,148.0
3,2017-05-20,23:27:06,42 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.1315,-98.3773,4.1,5.0
3,2017-05-20,23:58:24,42 km al SUROESTE de PINOTEPA NACIONAL, OAX,16.1313,-98.381,4.0,5.0
3,2017-05-21,07:19:16,31 km al SUROESTE de HUIXTLA, CHIS,14.9053,-92.6208,4.1,96.4
3,2017-05-21,18:04:22,39 km al SUR de JALTIPAN DE MORELOS, VER,17.617,-94.6368,4.2,154.2
3,2017-05-21,19:28:29,78 km al SUROESTE de MAPASTEPEC, CHIS,14.8423,-93.2797,4.0,41.3
3,2017-05-21,21:38:26,23 km al NORTE de LA MIRA, MICH,18.2452,-102.339,4.2,5.0
3,2017-05-22,04:29:10,92 km al SURESTE de SALINA CRUZ, OAX,15.5553,-94.6363,4.3,29.3
3,2017-05-22,06:00:58,17 km al NOROESTE de PUERTO ESCONDIDO, OAX,15.9593,-97.194,4.1,27.2
3,2017-05-22,15:10:55,32 km al SURESTE de PUERTO ESCONDIDO, OAX,15.6783,-96.8382,4.0,3.7
3,2017-05-22,16:16:27,33 km al SURESTE de PUERTO ESCONDIDO, OAX,15.7563,-96.778,4.0,5.8
3,2017-05-22,16:41:44,55 km al OESTE de TEHUANTEPEC, OAX,16.4502,-95.74,4.0,46.8
3,2017-05-22,18:06:53,33 km al NORESTE de MATIAS ROMERO, OAX,17.121,-94.8735,4.1,121.4
3,2017-05-22,18:30:19,117 km al SUR de LOS MOCHIS, SIN,24.7748,-109.292,4.0,30.5
3,2017-05-23,00:35:17,74 km al NORESTE de SANTA ROSALIA, BCS,27.655,-111.609,4.3,2.2
3,2017-05-23,02:43:08,65 km al NOROESTE de CINTALAPA, CHIS,17.0685,-94.1895,4.0,144.4
3,2017-05-23,11:43:51,139 km al SUR de SALINA CRUZ, OAX,14.9365,-95.0515,4.1,16.1
3,2017-05-23,15:29:06,171 km al SUROESTE de CD HIDALGO, CHIS,13.397,-93.0418,4.3,16.0
3,2017-05-23,16:08:19,10 km al NOROESTE de ATOYAC DE ALVAREZ, GRO,17.2883,-100.48,4.1,37.0
3,2017-05-23,20:24:59,29 km al NOROESTE de CINTALAPA, CHIS,16.912,-93.8663,4.2,162.7
3,2017-05-24,03:01:41,112 km al SUROESTE de PIJIJIAPAN, CHIS,14.8067,-93.7238,4.2,11.6
3,2017-05-24,03:42:03,26 km al NORTE de CHILAPA DE ALVAREZ, GRO,17.829,-99.2055,4.1,54.5
3,2017-05-24,10:59:19,154 km al SUROESTE de CD HIDALGO, CHIS,13.761,-93.2197,4.2,15.4
3,2017-05-24,15:25:29,27 km al NOROESTE de ZIHUATANEJO, GRO,17.853,-101.689,5.1,40.0
3,2017-05-24,18:03:17,124 km al SUROESTE de MAPASTEPEC, CHIS,14.6035,-93.6628,4.1,8.5
3,2017-05-24,19:07:02,62 km al NOROESTE de CINTALAPA, CHIS,17.0328,-94.1822,5.4,145.1
3,2017-05-24,19:38:49,62 km al NOROESTE de CINTALAPA, CHIS,17.0148,-94.2003,4.1,148.1
3,2017-05-25,03:14:26,40 km al SUROESTE de TAPACHULA, CHIS,14.7135,-92.5718,4.2,86.5
3,2017-05-25,09:58:04,42 km al SUROESTE de ISLA, VER,17.6793,-95.6915,4.5,102.0
3,2017-05-25,20:22:12,48 km al NOROESTE de CINTALAPA, CHIS,16.9447,-94.0897,4.1,142.1
3,2017-05-26,04:30:03,23 km al OESTE de MAPASTEPEC, CHIS,15.4037,-93.1038,4.0,100.5
3,2017-05-26,06:14:29,34 km al SUROESTE de MAPASTEPEC, CHIS,15.2903,-93.1713,4.4,88.0
3,2017-05-26,10:08:54,51 km al NORESTE de MATIAS ROMERO, OAX,17.2998,-94.8657,4.2,127.3
3,2017-05-26,15:39:02,123 km al SUR de SALINA CRUZ, OAX,15.0992,-94.9287,4.0,17.0
3,2017-05-26,21:21:43,26 km al SURESTE de SAN MARCOS, GRO,16.6002,-99.2527,4.0,32.5
3,2017-05-26,21:59:14,254 km al SUROESTE de PIJIJIAPAN, CHIS,13.8368,-94.6065,4.1,29.1
3,2017-05-27,01:51:40,441 km al SUROESTE de PUERTO VALLARTA, JAL,18.859,-109.008,4.6,10.0
3,2017-05-27,02:03:47,367 km al SUR de CABO SAN LUCAS, BCS,19.6412,-109.194,4.4,10.0
3,2017-05-27,06:02:04,21 km al SUROESTE de TECPAN, GRO,17.1387,-100.811,4.0,12.2
3,2017-05-27,08:03:08,79 km al NORESTE de TLACOLULA, OAX,17.2315,-95.789,4.0,91.8
3,2017-05-27,20:59:02,29 km al NOROESTE de TECPAN, GRO,17.3612,-100.861,4.4,35.8
3,2017-05-28,10:20:16,36 km al SUR de TONALA, CHIS,15.7615,-93.7117,4.0,90.8
3,2017-05-28,12:27:52,129 km al SUROESTE de CD HIDALGO, CHIS,13.9977,-93.125,4.3,15.0
3,2017-05-28,12:31:34,133 km al SUROESTE de CD HIDALGO, CHIS,13.994,-93.1608,4.0,17.6
3,2017-05-28,17:42:42,138 km al SUROESTE de CD HIDALGO, CHIS,13.9313,-93.177,4.0,10.0
3,2017-05-28,21:27:34,23 km al SURESTE de CRUCECITA, OAX,15.6585,-95.9488,4.2,56.8
3,2017-05-29,00:35:24,12 km al SUROESTE de CINTALAPA, CHIS,16.6175,-93.8047,4.1,121.8
3,2017-05-29,07:56:01,53 km al SUROESTE de ARRIAGA , CHIS,16.0008,-94.3362,4.7,89.1
3,2017-05-29,11:02:14,11 km al OESTE de RIO GRANDE, OAX,16.0028,-97.539,4.0,16.1
3,2017-05-29,18:39:14,41 km al SURESTE de MINATITLAN, VER,17.644,-94.4107,4.0,185.0
3,2017-05-29,22:59:06,9 km al SURESTE de PINOTEPA NACIONAL, OAX,16.2998,-97.9827,4.2,4.5
3,2017-05-30,01:02:16,169 km al SUROESTE de CD HIDALGO, CHIS,13.8265,-93.4535,4.1,15.7
3,2017-05-30,01:54:04,420 km al SUR de CABO SAN LUCAS, BCS,19.1918,-109.019,4.6,10.0
3,2017-05-30,15:17:16,214 km al SUROESTE de PUERTO VALLARTA, JAL,19.2308,-106.656,4.0,15.6
3,2017-05-30,16:26:22,30 km al SUROESTE de PIJIJIAPAN, CHIS,15.456,-93.3607,4.0,91.7
3,2017-05-30,16:53:18,137 km al SUROESTE de CD HIDALGO, CHIS,13.9573,-93.1893,5.3,5.0
3,2017-05-30,17:01:57,127 km al SUROESTE de CD HIDALGO, CHIS,14.2283,-93.2347,4.6,16.3
3,2017-05-30,17:03:02,145 km al SUROESTE de HUIXTLA, CHIS,14.2328,-93.4362,4.2,16.0
3,2017-05-30,17:14:20,139 km al SUROESTE de CD HIDALGO, CHIS,14.1572,-93.328,4.0,10.0
3,2017-05-30,17:37:19,126 km al SUROESTE de CD HIDALGO, CHIS,14.0862,-93.1453,4.0,10.0
3,2017-05-31,00:17:21,127 km al SUROESTE de CD HIDALGO, CHIS,13.9847,-93.0938,5.2,13.0
